[LOG] 2023-08-30 16:20:31 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/Jobs-and-Training-Needs-Portal-data-by-Occupation_data.csv
[LOG] 2023-08-30 16:21:03 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/Jobs-and-Training-Needs-Portal-data-by-Occupation_data.csv
[LOG] 2023-08-30 16:21:03 :- Headers found, skipping row
[ERROR] [176] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [177] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [177] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [178] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [178] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [179] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [179] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [180] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [180] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [181] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [181] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [182] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [182] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [183] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [183] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [184] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [184] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [185] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [185] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [186] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [186] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [187] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [187] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [188] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [188] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [189] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [189] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [190] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [190] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [191] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [191] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [192] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [192] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [193] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [193] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [194] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [194] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [195] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [195] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [196] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [196] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [197] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [197] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [198] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [198] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [199] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [199] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [200] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [200] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [201] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [201] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [202] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [202] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [203] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [203] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [204] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [204] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [205] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [205] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [206] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [206] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [207] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [207] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [208] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [208] 2023-08-31 04:54:49 :- No longitude available
[ERROR] [209] 2023-08-31 04:54:49 :- No latitude available
[ERROR] [209] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [210] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [210] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [211] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [211] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [212] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [212] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [213] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [213] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [214] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [214] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [215] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [215] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [216] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [216] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [217] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [217] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [218] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [218] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [219] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [219] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [220] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [220] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [221] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [221] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [222] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [222] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [223] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [223] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [224] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [224] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [225] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [225] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [226] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [226] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [227] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [227] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [228] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [228] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [229] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [229] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [230] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [230] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [231] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [231] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [232] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [232] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [233] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [233] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [234] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [234] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [235] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [235] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [236] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [236] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [237] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [237] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [238] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [238] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [239] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [239] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [240] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [240] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [241] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [241] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [242] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [242] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [243] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [243] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [244] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [244] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [245] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [245] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [246] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [246] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [247] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [247] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [248] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [248] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [249] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [249] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [250] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [250] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [251] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [251] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [252] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [252] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [253] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [253] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [254] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [254] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [255] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [255] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [256] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [256] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [257] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [257] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [258] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [258] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [259] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [259] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [260] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [260] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [261] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [261] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [262] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [262] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [263] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [263] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [264] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [264] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [265] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [265] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [266] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [266] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [267] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [267] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [268] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [268] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [269] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [269] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [270] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [270] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [271] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [271] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [272] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [272] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [273] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [273] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [274] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [274] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [275] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [275] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [276] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [276] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [277] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [277] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [278] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [278] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [279] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [279] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [280] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [280] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [281] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [281] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [282] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [282] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [283] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [283] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [284] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [284] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [285] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [285] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [286] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [286] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [287] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [287] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [288] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [288] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [289] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [289] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [290] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [290] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [291] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [291] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [292] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [292] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [293] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [293] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [294] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [294] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [295] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [295] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [296] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [296] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [297] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [297] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [298] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [298] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [299] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [299] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [300] 2023-08-31 04:54:50 :- No latitude available
[ERROR] [300] 2023-08-31 04:54:50 :- No longitude available
[ERROR] [301] 2023-08-31 04:54:52 :- No latitude available
[ERROR] [301] 2023-08-31 04:54:52 :- No longitude available
[ERROR] [302] 2023-08-31 04:54:52 :- No latitude available
[ERROR] [302] 2023-08-31 04:54:52 :- No longitude available
[ERROR] [303] 2023-08-31 04:54:52 :- No latitude available
[ERROR] [303] 2023-08-31 04:54:52 :- No longitude available
[ERROR] [304] 2023-08-31 04:54:52 :- No latitude available
[ERROR] [304] 2023-08-31 04:54:52 :- No longitude available
[ERROR] [305] 2023-08-31 04:54:52 :- No latitude available
[ERROR] [305] 2023-08-31 04:54:52 :- No longitude available
[LOG] 2023-08-31 04:55:43 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-4.csv
[LOG] 2023-08-31 04:55:45 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-4.csv
[LOG] 2023-08-31 04:55:45 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:55:45 :- No latitude available
[ERROR] [2] 2023-08-31 04:55:45 :- No longitude available
[LOG] 2023-08-31 04:55:49 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-4.csv
[LOG] 2023-08-31 04:55:49 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:55:49 :- No latitude available
[ERROR] [2] 2023-08-31 04:55:49 :- No longitude available
[LOG] 2023-08-31 04:56:19 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-5.csv
[LOG] 2023-08-31 04:56:22 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-5.csv
[LOG] 2023-08-31 04:56:22 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:56:22 :- No latitude available
[ERROR] [2] 2023-08-31 04:56:22 :- No longitude available
[LOG] 2023-08-31 04:59:05 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:59:07 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:59:07 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:59:07 :- No latitude available
[ERROR] [2] 2023-08-31 04:59:07 :- No longitude available
[LOG] 2023-08-31 05:01:22 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-1.csv
[LOG] 2023-08-31 05:01:26 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-1.csv
[LOG] 2023-08-31 05:01:26 :- Headers found, skipping row
[LOG] 2023-08-31 05:01:26 :- Attempting to geocode 14 Sargood Street
[LOG] 2023-08-31 05:01:26 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:01:27 :- Geocode successful (-37.9386684, 145.0121628)
[LOG] 2023-08-31 05:01:27 :- Attempting to geocode Clegg Road
[LOG] 2023-08-31 05:01:27 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:01:27 :- Geocode successful (43.851944, -79.3397527)
[LOG] 2023-08-31 05:02:26 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-2.csv
[LOG] 2023-08-31 05:02:30 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-2.csv
[LOG] 2023-08-31 05:02:31 :- Headers found, skipping row
[LOG] 2023-08-31 05:02:31 :- Attempting to geocode 14 Sargood Street
[LOG] 2023-08-31 05:02:31 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:02:31 :- Geocode successful (-37.9386684, 145.0121628)
[LOG] 2023-08-31 05:02:31 :- Attempting to geocode Clegg Road
[LOG] 2023-08-31 05:02:31 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:02:31 :- Geocode successful (43.851944, -79.3397527)
[LOG] 2023-08-31 05:02:31 :- Attempting to geocode 16-18 High St
[LOG] 2023-08-31 05:02:31 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [4] 2023-08-31 05:02:32 :- Geocode failed (No results found)
[LOG] 2023-08-31 05:02:32 :- Attempting to geocode 30 Templeton St
[LOG] 2023-08-31 05:02:32 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:02:32 :- Geocode successful (34.0842264, -118.1709201)
[LOG] 2023-08-31 05:02:32 :- Attempting to geocode 86 Centre Road
[LOG] 2023-08-31 05:02:32 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [6] 2023-08-31 05:02:32 :- Geocode failed (No results found)
[LOG] 2023-08-31 05:02:32 :- Attempting to geocode 24 Fitzroy Street
[LOG] 2023-08-31 05:02:32 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 05:02:33 :- Geocode successful (-37.8617008, 144.9736021)
[LOG] 2023-08-31 05:08:23 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-3.csv
[LOG] 2023-08-31 05:08:26 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-3.csv
[LOG] 2023-08-31 05:08:26 :- Headers found, skipping row
[LOG] 2023-08-31 05:08:26 :- Attempting to geocode 14 Sargood Street
